year,avg_temp,avg_temp_louisville,avg_temp_10y_avg,avg_temp_louisville_10y_avg,avg_temp_25y_avg,avg_temp_louisville_25y_avg,avg_temp_100y_avg,avg_temp_louisville_100y_avg,avg_temp_100y_delta,avg_temp_louisville_100y_delta
1750,8.72,13.65,8.72,13.65,8.72,13.65,8.72,13.65,,
1751,7.98,14.44,8.350000000000001,14.045,8.350000000000001,14.045,8.350000000000001,14.045,-0.3699999999999992,0.3949999999999996
1752,5.78,6.95,7.493333333333335,11.68,7.493333333333335,11.68,7.493333333333335,11.68,-0.6133333333333328,-0.9850000000000003
1753,8.39,13.0,7.717500000000001,12.01,7.717500000000001,12.01,7.717500000000001,12.01,-0.3341666666666665,-0.5466666666666669
1754,8.47,13.1,7.868,12.228,7.868,12.228,7.868,12.228,-0.21300000000000008,-0.35550000000000015
1755,8.36,10.5,7.95,11.94,7.95,11.94,7.95,11.94,-0.15400000000000008,-0.3420000000000002
1756,8.85,13.22,8.07857142857143,12.122857142857143,8.07857142857143,12.122857142857143,8.07857142857143,12.122857142857143,-0.1069047619047619,-0.2545238095238096
1757,9.02,12.59,8.196250000000001,12.18125,8.196250000000001,12.18125,8.196250000000001,12.18125,-0.07482142857142852,-0.20982142857142858
1758,6.74,11.55,8.034444444444444,12.11111111111111,8.034444444444444,12.11111111111111,8.034444444444444,12.11111111111111,-0.08569444444444452,-0.1923611111111112
1759,7.99,12.55,8.03,12.155,8.03,12.155,8.03,12.155,-0.07666666666666681,-0.1661111111111112
